гречишный	гречишный \n1.   гречи́ха   * (заимствовано из русского) гречиха цха гречишный мёд   
грим	грим \n1.   гри́м   * (заимствовано из русского) грим аквцIара гримироваться заджвы грим йыквцIара гримировать  кого-либо   
гример	гример \n1.   гри́мчпагIв   * (заимствовано из русского)   
гроссмейстер	\nI гроссмейстер \n1.   гроссмейстер   * (заимствовано из русского)   
грузин	грузин \n1.   грузи́н   * (заимствовано из русского) грузин хъацIа грузин грузин пхIвыс грузинка \n2.   квырджьы́ квырджь хъацIа грузин квырджь пхIвыс грузинка   
грузинский	грузинский \n1.   грузи́н   * (заимствовано из русского) грузин эпос грузинский эпос грузин бызшва грузинский язык \n2.   квырджьы́ квырджьы бызшва грузинский язык   \nI грузинский \n1.   грузин   * (заимствовано из русского) грузинский язык грузин бызшва   
грузинка	грузинка \n1.   грузи́нка   * (заимствовано из русского) \n2.   квырджьы́ квырджь хъацIа грузин квырджь пхIвыс грузинка   
группорг	\nI группорг  (групповой организатор) \n1.   группорг   * (заимствовано из русского)   (гвып адгалыгIв)   
губернатор	\nI губернатор \n1.   губернатор   * (заимствовано из русского)   
гуманизм	гуманизм \n1.   гумани́зм   * (заимствовано из русского)   \nI гуманизм \n1.   гуманизм   * (заимствовано из русского) \n2.   гIвычIвгIвысагIара \n3.   гIвыра гуманизм революционного пролетариата революция пролетариат агIвычIвгIвысагIара   
гуманист	\nI гуманист \n1.   гуманист   * (заимствовано из русского) \n2.   гIвыра злу   
сорго	сорго \n1.   гумей   Уапшы   гвымай Sorgum helepense (L.) Pers. [сорго  алеппское ] \n2.   гIвымсага   Уапшы   уатрагIвымсага Sorgum vulgate Pers. [сорго  веничное ] \n3.   гIвымсагахъагIа Sorgum saccharatum (L.) Pers. [сорго  сахарное ] \n4.   джугара   Уапшы   джыгвара Sorgum cernuum Host. [сорго  поникшее ] \n5.   джыгвара Sorgum cernuum Host. [сорго  поникшее ] \n6.   псага   Уапшы   уатрагIвымсага Sorgum technicum (Koern.) Roshex. [сорго  веничное ] \n7.   силосхIвра   * (заимствовано из русского)   Уапшы   гIвымсагахъагIа Sorghum saccharatum L. [сорго  сахарное ] \n8.   уатрагIвымсага Sorghum vulgare L. [сорго  веничное ]   
дефект	дефект \n1.   бжа́ра анхара йалу абжараква гIахътIра вскрыть недостатки в работе \n2.   де́рт \n3.   льа́жьа ари анхара льажьа гьамам эта работа без дефекта \n4.   ныкъва-ды́къва \n5.   цIба́   \nI дефект \n1.   бжара \n2.   гхара \n3.   дерт   
остолбенение	остолбенение \n1.   гы́ланхара   
манера	манера \n1.   гы́лща   [манера   стоять ] \n2.   гIахIвы́ща   [манера   танцевать ] \n3.   гIачва́жваща   [манера   произнесения речи ] \n4.   джвджва́ща   [манера   стирки ] \n5.   къа́зща \n6.   нашы́лща   [манера   заходить   (в помещение) ] \n7.   нха́ща   [манера   работать ] \n8.   ша́н шан бзи йымапI у него хорошие манеры \n9.   щага́ща   
матрас	матрас \n1.   гваба́н бчва гвабан матрас из грубой овечьей шерсти  (весеннего настрига) \n2.   чварта́ \nII   (диалект: ащхъарауа)   
матрасный	матрасный \n1.   гваба́н \n2.   чварта́ \nII   (диалект: ащхъарауа)   
переутомление	переутомление \n1.   гваба́н \nII   [переутомление   быстро наступающая сильная   (от непривычной физической работы) ]   
уставать	уставать \n1.   а́дгIапсалра   [уставать   (выполняя какую-л. работу) ] \n2.   а́йчра азпшра айчра устать от ожидания \n3.   ашIа́сра \nII \n4.   гваба́нра   [уставать   быстро   (от непривычной физической работы) ] \n5.   гваба́нхара   [уставать   быстро   (от непривычной физической работы) ] \n6.   гIапсара́ \n7.   джва́шра   [уставать   сильно ] уахьчIва хIджваштI мы сегодня очень устали \n8.   ма́хра   [уставать   сильно ] уахьчIва хIмахтI мы сегодня очень устали   
чехол	чехол \n1.   гвабанхъкъьа́   [чехол   матрасный ] \n2.   дахIвта́й   [чехол   (для ружья) ] абджьар адахIвтай йтапI ружьё в чехле \n3.   хъкъьа́ чумадан хъкъьа чехол для чемодана \n4.   чвартахъкъьа́   (диалект: ащхъарауа)   [чехол   для матраса ]   
выемка	выемка \n1.   гва́гIвара \n2.   жы́рта   
кувшин	кувшин \n1.   гвагва́н   [кувшин   металлический с узким горлышком   (для воды и т. п.) ] \n2.   цIы́кв \nII ацIыкв мцыра чвынцIы талтI погов.  в пустой кувшин муха залезла  (напасть на ложный след)   
терн	терн \n1.   дзхIвы́   [терн   (ягоды) ] дзхIвы хъвшвара собирать тёрн дзхIвы хъвшвара собирать тёрн \n2.   дзхIвы́мыгъ   терн \n1.   гвагван   Уапшы   дзхIвы Prunus spinosa L. [терн  (труднопроходимые заросли терна) ] \n2.   дзхIвы Prunus spinosa L. \n3.   дзхIвы Prunus spinosa L. [терн  (плод терна) ] \n4.   дзхIвымыгъ   Уапшы   дзхIвы Prunus spinosa L. \n5.   дзыхIв   Уапшы   дзхIвы Prunus L. \n6.   дзыхIв   Уапшы   дзхIвы Prunus spinosa L. [терн  (плод терна) ] \n7.   дзыхIвыцIла   Уапшы   дзхIвы Prunus spinosa L. \n8.   ладзхIвы   Уапшы   дзхIвы Prunus spinosa L. \n9.   пыжвбана   Уапшы   дзхIвы Prunus spinosa L. \n10.   пыжвмгъы   Уапшы   пыжвбана Prunus spinosa L.   
капризничать	капризничать \n1.   гва́гвара   (диалект: ащхъарауа) \n2.   тшырбхIара́   
каприз	каприз \n1.   гва́гвара   (диалект: ащхъарауа)   
индюк	индюк \n1.   гвагвы́щ гвагвыщ арыба индюк гвагвыщ арцына индюшка гвагвыщ чыр индюшонок   
индюшачий	индюшачий \n1.   гвагвы́щ гвагвыщхъв индюшачий пух   
гиацинт	гиацинт \n1.   гвагвыщпынцIа Muscari (L.) Mill. [гиацинт  мышиный ] \n2.   гвагвыщхваш   Уапшы   гвагвыщпынцIа Muscari Mill. [гиацинт  мышиный ]   
индюшатина	индюшатина \n1.   гвагвыщы́жь гвагвыщыжь псыла жирная индюшатина   
пшеница	пшеница \n1.   гва́дз гъын гвадз озимая пшеница гIапын гвадз яровая пшеница \n2.   гвадзшIы́ц   [пшеница   нового урожая ] \n3.   гвадзы́жв   [пшеница   старого урожая ]   пшеница \n1.   гънгвадз Triticum L. [пшеница  озимая ] \n2.   гIапынгвадз Triticum L. [пшеница  яровая ] \n3.   дзынгвадз Triticum L. [пшеница  озимая ]   
пшеничный	пшеничный \n1.   гва́дз гвадз чхъа пшеничный колос гвадз шыла пшеничная мука гвадз шта пшеничное поле гвадз чIахъва пшеничный хлеб   
полба	полба \n1.   гвадз Triticum spelta L.   
поле	поле \n1.   гвадзгIайы́рта   [поле   под пшеницу ] \n2.   гвадзхы́рта   [поле   где косят пшеницу ] \n3.   рхъа́ архъа йанцауа агIвнала йгIапшитI, агIвна йанцахуа архъала йпшитI загадка  когда в степь идут, они домой смотрят, когда домой идут, они в степь смотрят отгадка   аджьма ачIвгIваква   козлиные рога \n4.   чвагъвачIвы́   [поле   (подлежащие вспашке) ]   
веялка	веялка \n1.   гвадзры́пшага   [веялка   для пшеницы ] \n2.   ры́пшага   
ток	ток \n1.   гвадзры́пшарта   [ток   для провеивания пшеницы ] \n2.   ма́шв машв мцырала дыбкъитI посл.  он молотит на пустом гумне \n3.   то́к   * (заимствовано из русского)   
жнец	жнец \n1.   гва́дзхыгIв агвадзхыгIвчва архъа йтыцIтI жнецы вышли в поле   
жнейка	жнейка \n1.   гвадзхы́га   [жнейка   для пшеницы ]   
костер	костер \n1.   мца́ амца ацIхъыйра разжечь костёр амца ацIхъыйра разжечь костёр   костер \n1.   гвадзчхъа   Уапшы   жакIьа Zerna inermis L. [костер  безостый ] \n2.   жакIьа Bromus L. \n3.   кырбыджьалыцI Zerna riparia (Rehm.) Nevski. [костер  береговой ] \n4.   рхъагвадз Bromus L. \n5.   рхъачхъалыцI   Уапшы   кырбыджьалыцI Zerna riparia (Rehm.) Nevski. [костер  береговой ] \n6.   чхъагIвымсага   Уапшы   жакIьа Zerna Panz. \n7.   чхъалыцI Zerna inermis (Leyss.) Lindm. [костер  безостый ]   
приятный	приятный \n1.   гва́кIва пхIвыспа гвакIва симпатичная девушка \n2.   гва́па хъвлапын гвапа приятный вечер   
тревога	тревога \n1.   а́гIамбара \n2.   алагIвала́сра \n3.   гвакъвпра́ \n4.   гвгIва́ра \n5.   гвжважва́гIва \n6.   гвжва́жвара \n7.   гвы́бжара \n8.   хIальабальы́къра \n9.   ъанквы́нра   
спешить	спешить \n1.   гва́къра   (диалект: ащхъарауа) уымгвакъын - уахадзуштI не спеши, успеешь \n2.   гвжва́жвара \n3.   гвъа́джьра   [спешить   очень ] амгIва дыквылуаштIта дгвъаджьитI ему не терпится поскорее отправиться в путь   
спешка	спешка \n1.   гва́къра   (диалект: ащхъарауа)   
озеро	озеро \n1.   гва́л гвал цIола глубокое озеро   
озерный	озерный \n1.   гва́л гвалдз озёрная вода гвалдз озёрная вода   
зоб	зоб \n1.   гва́л \nII \n2.   нагьа́гIв   [зоб   (у птиц) ]   
зобный	зобный \n1.   гва́л \nII гвал железа зобная железа \n2.   нагьа́гIв нагьагIв железа зобная железа [птиц]   
мечта	мечта \n1.   гва́ла агвала атшымбжьас йагIвызапI посл.  мечта подобна необученному (дикому) скакуну \n2.   гвта́   [мечта   сокровенная ] \n3.   гвта́ра сыгвтара гIасдахIвтI моя мечта осуществилась \n4.   гвы́гъа \n5.   гвы́гъажв   [мечта   сокровенная ]   
тошнота	тошнота \n1.   гвалагара́   
мечтать	мечтать \n1.   гва́лазлара институт сыцIалра сгвалапI я надеюсь поступить в институт   
переживание	переживание \n1.   гва́лацIара   (диалект: ащхъарауа) \n2.   гва́лдзгIара \n3.   гвты́хъра \n4.   гвчы́ра   [переживание   сильное ] \n5.   гвыргIва́ \n6.   гвы́цIалра \n7.   гвы́цIаххра \n8.   хъгвыргIвара́   
незабываемый	незабываемый \n1.   гва́лымцIых гвалымцIых льажьа незабываемое горе   
чарык	чарык \n1.   гванчры́къв   [чарык   (мужская мягкая обувь из сыромятной кожи без подмёток и каблуков) ]   
приятность	приятность \n1.   гва́пара   
приятно	приятно \n1.   гва́пата азаман гвапата йгара приятно провести время   
воля	воля \n1.   хвитны́гIа \n2.   хвитны́гIара \n3.   хъахви́тра ахъахвитра азабакIыгIв борец за свободу   \nI воля \n1.   тахъыра \n2.   хвитнагIа \n3.   гвапхара воля избирателей алхыгIвчва ртахъыраква воля народа аугIа ртахъыра   
изгородь	изгородь \n1.   бацагва́ра   [изгородь   из прутьев ] \n2.   гва́ра баца гвара изгородь, плетённая из хвороста; плетень мыгъ гвара изгородь из дерезы ахIатшпы быгIв гвара тагылапI загадка  в пещере костяной забор стоит отгадка   ашIауацIи апыцкви   рот и зубы \n3.   гвараха́ха   [изгородь   редкая   (из штакетника, хвороста и т.\nп) ] \n4.   гъвгва́ра   [изгородь   деревянная ] гъвгвара ргылра ставить деревянный забор \n5.   мыгъгва́ра   [изгородь   из дерезы   (из колючек) ]   
вносить	вносить \n1.   а́лацIара   [вносить   (денежную сумму) ] асберкасса ахча алацIара внести деньги в сберкассу \n2.   ангIвы́лра   [вносить   (напр. в списки)   кого-что ] \n3.   гва́рагара   [вносить   во двор   кого-что ] \n4.   гIагы́лра   [вносить   (в помещение – по направлению к говорящему)   что ] амшIы абора йгIагылра занести дрова в сарай \n5.   гIагва́рагара   [вносить   во двор   (по направлению к говорящему)   кого-что ] \n6.   гIатшкIарагара́   [вносить   во двор   что ] \n7.   гIахъа́гылра   [вносить   (наверх – по направлению к говорящему)   что ] амашакв ачвымлала йгIахъагылра поднять мешок по лестнице \n8.   нагы́лра   [вносить   (в помещение)   кого-что ] арачва абора йнагылра внести уголь в сарай \n9.   тагара́   [вносить   (внутрь, в помещение)   что ] акIартIоф ашIуна йтагара внести картофель в подвал   
ввозить	ввозить \n1.   гва́рагара   [ввозить   во двор   кого-что ] \n2.   гва́радара   [ввозить   во двор   кого ] \n3.   гIагва́рагара   [ввозить   во двор   (по направлению к говорящему)   кого-что ] \n4.   гIатшкIарагара́   [ввозить   во двор   что ] \n5.   тшкIарадара́   [ввозить   (во двор)   кого-что ]   
впускать	впускать \n1.   гва́ражьра   [впускать   во двор   кого ] ажвква гваражьхра впустить коров во двор \n2.   гIагва́ражьра   [впускать   во двор   (по направлению к говорящему)   кого ] ажв гIагваражьра пустить корову во двор \n3.   гIагIвна́жьра   [впускать   в помещение   (по направлению к говорящему)   кого-что ] \n4.   гIвна́жьра   [впускать   (в помещение)   кого ] ачкIвын атдзы дыгIвнажьра впустить мальчика в дом \n5.   нажьы́лра   [впускать   (в помещение – в направлении от говорящего)   кого ] ала апещ йнажьылра впустить собаку в комнату \n6.   та́жьра   [впускать   (внутрь чего-л.)   кого-что ] атшы абора йтажьра впустить лошадь в сарай адзы амаша йтажьра пустить воду в канаву \n7.   тшкIара́жьра   [впускать   (во двор)   кого-что ]   
площадь	площадь \n1.   пло́щадь   * (заимствовано из русского) аплощадь Къапщ Красная площадь \n2.   уаты́кв   [площадь   (отведённые для зрелищ, игр, танцев и т. п.) ]   \nI площадь \n1.   площадь   * (заимствовано из русского) \n2.   гваран \n3.   йгIацIанакIуа   (адгьылта, бзазартата)   
вкатывать	вкатывать \n1.   гва́раргьажьра   [вкатывать   во двор   что ] \n2.   гва́рарххра   [вкатывать   во двор   что ] \n3.   гIагIвнарблы́гьара   [вкатывать   в помещение   (по направлению к говорящему)   что ] ашвандрыйа ашIуна йгIагIвнарблыгьара вкатить бочку в подвал \n4.   гIатшкIарарххра́   [вкатывать   во двор   что ] \n5.   гIвнарблы́гьара   [вкатывать   (в помещение)   что ] ашвандрыйа ашIуна йгIвнарблыгьара вкатить бочку в подвал \n6.   хъа́цылра   [вкатывать   (на гору)   что ]   
забрасывать	забрасывать \n1.   гва́рарышвра   [забрасывать   во двор   что ]   
вывозить	вывозить \n1.   гва́ргара   [вывозить   со двора   кого-что ] анышвкъвара гваргара вывезти мусор со двора \n2.   гва́рдара   [вывозить   со двора   кого-что ] \n3.   гIа́лгара   [вывозить   (ив массы однородных предметов, напр. из леса, камыша и т. п. – по направлению к говорящему)   кого-что ] абна мшIы гIалгара вывезти дрова из леса \n4.   гIа́лдара   [вывозить   (из густой или однородной массы – по направлению к говорящему)   кого-что ] асаби ахIвынчIвы дгIалдара вывести ребёнка из грязи \n5.   гIатшкIаргара́   [вывозить   со двора   кого-что ] асаби дгIатшкIаргара вынести ребёнка на улицу анышвкъвара гIатшкIаргара вывезти мусор со двора \n6.   гIатшкIарга́хра   [вывозить   со двора   (что-л. ранее завезённое) ] \n7.   гIатшкIардара́   [вывозить   со двора   кого-что ] ауандыр гIатшкIардара вывезти со двора бричку \n8.   гIахъа́наргылра   [вывозить   (наверх – по направлению к говорящему)   что на чём ] агвадз амашина йгIахъанаргылра вывезти пшеницу на машине \n9.   тгара́   [вывозить   кого-что ] ахIайуанкъвыцI архъа йтгара вывезти навоз на поля ала зщыз йтигахитI посл.  кто убил собаку, тот и вывозит её [труп] \n10.   тшкIаргара́   [вывозить   (со двора)   кого-что ] асаби дтшкIаргара вынести ребёнка на улицу анышвкъвара тшкIаргара вывезти мусор со двора упсхъа тшкIарыргатI! чтоб твой труп вынесли со двора!  (проклятие) \n11.   тшкIардара́   [вывозить   (со двора)   кого-что ] ауандыр тшкIардара вывезти (со двора) бричку \n12.   хъа́нагылра   [вывозить   (вверх, на гору)   что на чём ] \n13.   хъа́наргылра   [вывозить   (вверх, напр. на гору)   что ]   
выметать	выметать \n1.   гва́рпсара   [выметать   со двора   что ] \n2.   гIаджвы́лпссара   [выметать   (из помещения – по направлению к говорящему)   что ] анышвкъвара гIаджвылпссара выбросить мусор \n3.   гIа́цIпссара   [выметать   (по направлению к говорящему)   что из-под чего ] ачвартагьвы анышвкъвара гIацIпссара вымести сор из-под кровати \n4.   тпссара́   [выметать   кого-что откуда ] \n5.   цIыпссара́   (диалект: ащхъарауа)   [выметать   что ]   
выкатывать	выкатывать \n1.   гва́ррыгьажьра   [выкатывать   со двора   что ] \n2.   гва́рыркъьара   [выкатывать   бегом со двора   кого-что ] \n3.   гIаджвы́лырблыгьара   [выкатывать   (из помещения – по направлению к говорящему)   что ] \n4.   гIа́цIыргьажьра   [выкатывать   (по направлению к говорящему)   что из-под чего ] ауандыр абакъ йгIацIыргьажьра выкатить бричку из-под навеса \n5.   гIа́цIыркъьара   [выкатывать   (по направлению к говорящему)   что из-под чего ]   
табун	табун \n1.   гва́рта уаса гварта отара овец ауат саби гвартакI рымапI пренебр.  у них много детей ауаса гварта рыдзгIа ангIадзара, аджьма гди рапхъагылагIвхитI посл.  когда отаре овец грозит гибель, комолая коза становится её вожаком \n2.   тша́н   [табун   необъезженных лошадей ] \n3.   тшангва́рта   [табун   лошадей ] \n4.   тшгва́рта   [табун   лошадей ]   
обида	обида \n1.   гва́сра \n2.   гва́уа \n3.   гвауа́жв   [обида   старая ] \n4.   гва́уара \n5.   гвры́шхIва гврышхIва чпара обижаться \n6.   гвыбгъа́н \n7.   швхIа́кIва атшада швхIакIва гьадырам посл.  [только] осёл не знает обиды   
запоминать	запоминать \n1.   гва́тра   [запоминать   что ] аурам гватра запомнить улицу \n2.   гвынкIы́лра   [запоминать   кого-что ]   
запоминание	запоминание \n1.   гва́тра \n2.   гвтакIра́   
боль	боль \n1.   гва́уа   [боль   душевная ] \n2.   гва́уара   [боль   душевная ] \n3.   гвты́хъ   [боль   душевная ] \n4.   пцы́хь   [боль   зубная ] \n5.   хъа́хь \nII   [боль   головная ] хъахь чвгьа сильная головная боль алахь ахъахь ухънараштлитI посл.  боль в глазу заставляет забыть головную боль \n6.   хьы́гIа пыц хьыгIа зубная боль хьыгIа зму йнапIы аквкIпI посл.  каждый прикладывает руку к своему больному месту   
обидный	обидный \n1.   гвалырдзгIа́га \n2.   гва́уа \n3.   гвптшы́га   
больно	больно \n1.   гва́уата   
горе	горе \n1.   гвауашвхIа́уа \n2.   гвкъе́уа \n3.   гвчы́ра \n4.   гвы́лдзгIара \n5.   гвыргIва́ \n6.   льа́жьа льажьа хIызгIайтI горе обрушилось на нас \n7.   мцаблы́ра   [горе   большое ] мцаблыра хIхъыстI мы перенесли большое горе \n8.   хъальа́жьа   
внутренности	внутренности \n1.   гвачIва-рапхIа́   [внутренности   (чаще животных – сердце, печень, лёгкие) ] \n2.   уа́цIа   [внутренности   (человека и животних) ]   
крепкий	крепкий \n1.   айха́ айхатш поэт.  железный конь  (о тракторе) \n2.   багъьа́ адгьыл багъьа твёрдая почва зажва багъьам айгва дыгьйымам посл.  у кого нет твёрдого слова, у того не будет друга \n3.   быгIвчIы́да \n4.   гва́шIа   (диалект: ащхъарауа)   [крепкий   (о напитках) ] бахсыма гвашIа крепкая буза \n5.   джы́р \n6.   мчхъа́ чкIвын мчхъа сильный юноша напI мчхъаква сильные руки \n7.   мчы́ напI мчква сильные руки \n8.   ха́хва напI хахваква сильные руки   
крепко	крепко \n1.   багъьа́та амашакв ахъа багъьата йшIахIвара крепко завязать мешок багъьата йхIвара сказать твёрдо \n2.   гва́шIата   (диалект: ащхъарауа) \n3.   ха́хвата   
ворота	ворота \n1.   гва́шв айха гвашв змугьи чIвымыгъ йтахъхитI посл.  и тот, у кого ворота железные, нуждается в гвоздях \n2.   тара́шв айха тарашв железные ворота   
бессердечный	бессердечный \n1.   гвбагъьа́ \n2.   гвда́ра \n3.   гвхIа́хъв \n4.   гвчIа́гIвда \n5.   гвы́да \n6.   гвы́жвпIа   
расстройство	расстройство \n1.   гвбжа́ра \n2.   гвы́цIалра \n3.   гвы́цIаххра \n4.   мгва́гIвра   [расстройство   желудка ] \n5.   мгва́хь   [расстройство   желудка ] мгвахь гIайахвтI у него расстроился желудок   
печалиться	печалиться \n1.   гвбжахара́ \n2.   гIанашхы́йахара \n3.   нашхы́йахара   
настроение	настроение \n1.   гвбзи́ра   [настроение   весёлое ]   
рыгать	рыгать \n1.   гвгIахъа́чIвалра \n2.   гIагIвгIвара́   
рыгание	рыгание \n1.   гвгIахъа́чIвалра   
желток	желток \n1.   гвгIва́жь   
предчувствие	предчувствие \n1.   гвгIва́ра   [предчувствие   плохое ]   
подозревать	подозревать \n1.   гвгIвара́   [подозревать   кого в чём ] \n2.   гвры́шхIвара   [подозревать   кого в чём ]   
подозрение	подозрение \n1.   гвгIва́ра \n2.   гвгIвара́ \n3.   гвры́шхIва   [подозрение   смутное ] \n4.   ча́кь чакь йызгIагра подозревать, заподозрить  кого в чём   
бессердечность	бессердечность \n1.   гвда́ра   
сокрушаться	сокрушаться \n1.   гвдза́сара   (диалект: ащхъарауа) \n2.   тшы́жвжвахра   [сокрушаться   горько   о чём ]   
самоуверенный	самоуверенный \n1.   гвду́   
самоуверенность	самоуверенность \n1.   гвду́ра   
торопливый	торопливый \n1.   гвжважва́гIв   [торопливый   (о человеке) ] \n2.   гвжважва́гIва   
торопыга	торопыга \n1.   гвжважва́гIв   
поспешность	поспешность \n1.   гвжважва́гIва \n2.   гвжва́жвара   
поспешный	поспешный \n1.   гвжважва́гIва   
экстренный	\nI экстренный \n1.   гвжважвагIва \n2.   пасанацIкIьа \n3.   апIатла намдзаскIва экстренное сообщение гвжважвагIва хабар   
поспешно	поспешно \n1.   гвжважва́гIвала \n2.   гвжва́жварала   
ужасаться	ужасаться \n1.   гвжве́йра   
страх	страх \n1.   гвжвейы́гIва   
страшный	страшный \n1.   гвжвейы́гIва \n2.   гвры́дзга \n3.   псты́хыгIв   
прямой	прямой \n1.   гвзаджвы́кI   (диалект: ащхъарауа) \n2.   гъвгъва́ \n3.   дуры́с   [прямой   человек ] \n4.   за́хва гIвычIвгIвыс захва справедливый человек \n5.   ра́йша джьуап райша прямой ответ йыудыруа амгIва хъвахъва йуымдыруа амгIва райша йагъьпI посл.  знакомая кривая дорога лучше, чем незнакомая прямая \n6.   хвхва́   [прямой   (о деревьях) ] цIла хвхва\nа)  стройное дерево\nб)  высокое дерево   \nI прямой \n1.   райша прямые выборы алхра райшаква   
прямота	прямота \n1.   гвзаджвы́кIра   (диалект: ащхъарауа)   
сердцебиение	сердцебиение \n1.   гвкша́ра сара сгвкшара алагахтI у меня началось сердцебиение   
сосед	сосед \n1.   гвла́ гвла хъацIа сосед гвла пхIвыс соседка агвла бзи агвы дагIвызапI посл.  хороший сосед подобен сердцу   
соседский	соседский \n1.   гвла́ агвла сабичва соседские ребята   
соседство	соседство \n1.   гвла́ра   
воодушевление	воодушевление \n1.   гвлахIа́ра \n2.   гвырбзи́ра \n3.   гвы́шхвара   \nI воодушевление \n1.   гвышхвара \n2.   гвщтIыхра \n3.   гвырбзира   
тупица	тупица \n1.   ахIмы́къ \n2.   гвла́шв   
тупой	тупой \n1.   гвла́шв \n2.   дзагва́ кIвагъа дзагва тупой топор \n3.   хъадзы́да \n4.   цагва́ хIваспа цагва тупой нож гврахIа цагва тупой топор   
тупоумие	тупоумие \n1.   гвла́швзлара \n2.   гвла́швра   
тупость	тупость \n1.   гвла́швра   
тупеть	тупеть \n1.   гвла́швхара   
обидчивый	обидчивый \n1.   гвма́цхь \n2.   гвры́шхIвагIв   [обидчивый   (человек) ] \n3.   гврышхIвачпа́гIв   [обидчивый   (человек) ] \n4.   тшырбхIагIвы́ \n5.   швхIакIва́х   
несчастье	несчастье \n1.   бала́хI \nII балахI алашвара попасть в беду балахI йызнийтI с ним случилось несчастье \n2.   гвкъе́уа \n3.   гвмачIы́гIва гвмачIыгIва алашвара попасть в беду \n4.   гвы́лдзгIара \n5.   льа́жьа льажьа хIызгIайтI горе обрушилось на нас \n6.   мцаблы́ра   [несчастье   большое ] мцаблыра хIхъыстI мы перенесли большое горе \n7.   мыжда́ра ауи мыждара йызнайтI с ним произошло несчастье \n8.   наспынтша́гIара \n9.   пха́ста \n10.   уагIвырсы́зра \n11.   хъальа́жьа \n12.   чвкьа́щра   
грех	грех \n1.   гвна́хI   
греховный	греховный \n1.   гвна́хI   
грешник	грешник \n1.   гвнахIчы́   
безгрешный	безгрешный \n1.   гвнахIы́да   
натощак	натощак \n1.   гвна́чIта \n2.   чга́та   
разъяснять	разъяснять \n1.   гвныргIвра́   [разъяснять   что кому ] \n2.   къакъра́   [разъяснять   что ] \n3.   ргвныргIвра́   [разъяснять   (многим)   что ] апхьагIвчва ахабза шIыц ргвныргIвра разъяснить учащимся новое правило   
разъяснение	разъяснение \n1.   гвныргIвра́   
брошка	брошка \n1.   гвплацIа́   
досадный	досадный \n1.   гвптшы́га   
игла	игла \n1.   гвры́ дзахыга гвыр швейная игла машина гвыр машинная игла агвыр ъакIылсуа арахъвагьи кIылситI погов.  куда иголка, туда и нитка ачва хIаджв апны агвыр дазыпшгIитI посл.  он ищет иголку в скирде сена  (о нелепости чего-л.) гври мачвхъази ззымкIуа дпхIвысхама? посл.  разве это женщина, та, что не умеет держать в руках иголку и напёрсток?   
игольный	игольный \n1.   гвры́ гвыр лацIара иголочный укол   
шкворень	шкворень \n1.   гвры́гъ   [шкворень   (короткая металлическая или деревянная палка, служащая для прикрепления ярма к дышлу) ]   
стон	стон \n1.   гвры́м \n2.   гвры́мбыжь \n3.   гвры́мща йгврымща гвымхапIта ауи! он так тяжело стонет! \n4.   гъызра́ ахI йыгъзра - алыг йгвыргъьарапI посл.  стон князя - радость для слуги   
стонать	стонать \n1.   гвры́мра \n2.   гъызра́ ачымазагIв дыгьзитI больной стонет \n3.   гIагвры́мра \n4.   гIа́лгъызгIара   [стонать   (во сне, в бреду) ] ачымазагIв ачва дгIалгъызгIитI больной стонет во сне \n5.   ъахIчы́хIра   
способный	способный \n1.   гвры́хва \n2.   гвынкIы́лыгIв   
способность	способность \n1.   гвры́хвара   
мягкосердечный	мягкосердечный \n1.   гвры́цхIа \n2.   гвхIальа́ль \n3.   гвы́пшка \n4.   тIа́тIа хIаль тIатIа мягкий характер гвтIатIа мягкое сердце   
догадка	догадка \n1.   гвры́шхIва   [догадка   смутная ]   
подозрительный	подозрительный \n1.   гвры́шхIвагIв   [подозрительный   (человек) ] \n2.   гврышхIвачпа́гIв   [подозрительный   (человек) ]   
дума	дума \n1.   гвта́   [дума   сокровенная ] \n2.   гвыргIва́ \n3.   хъвы́цра   \nI дума \n1.   дума   * (заимствовано из русского)   
цель	цель \n1.   бо́рч \n2.   гвта́ра сыгвтара гIасдахIвтI моя мечта осуществилась \n3.   гвы́гъа \n4.   мура́д мурад бзи благородная цель мурад гвымха злой умысел \n5.   хIиса́п ачIвыйа ауыла йухIисапу? какую цель ты этим преследуешь?   \nI цель \n1.   мурад наша цель – коммунизм хIара хIмурад коммунизмпI   
происки	\nI происки \n1.   гвтара \n2.   мурад происки врагов социализма социализм агъачва ргвтараква происки международной реакции адуней реакция ацIагылагIвчва ргвтараква   
мысль	мысль \n1.   гвташва́   
воспоминание	воспоминание \n1.   гвташва́ \n2.   гвташва́ра   
испуг	испуг \n1.   гвтпссгIара́ \n2.   рхIара́   
выгибать	выгибать \n1.   гвтыркIьра́   [выгибать   грудь колесом ]   
выпуклость	выпуклость \n1.   гвтыркIьы́ра   [выпуклость   (грудной клетки – у человека) ]   
тяжесть	тяжесть \n1.   гвты́хъ   [тяжесть   на сердце ] \n2.   джьаба́гIа \n3.   псы́нч \n4.   хьанта́   (диалект: ащхъарауа) \n5.   хIа́тла \n6.   хIа́тлара   
мучиться	мучиться \n1.   гвты́хъра   
мучение	мучение \n1.   гвты́хъра \n2.   гIаза́б гIазаб ацIазара мучиться, испытывать мучения   
добросердечный	добросердечный \n1.   гвхIальа́ль   
добросердечие	добросердечие \n1.   гвхIальа́льра   
сердечно	сердечно \n1.   гва́пата асас гвапата дгIарайгвара сердечно встретить гостя \n2.   гвхIальа́льта   
